,Upvotes
283203,17.0
21995,16.0
137616,5.0
19277,8.0
5709,57.0
46590,35.0
281410,37.0
6475,16.0
15800,167.0
192629,181.0
289092,33.0
66559,221.0
216562,22.0
271760,837.0
127120,1161.0
301645,56.0
17379,13.0
26668,21.0
271300,52.0
325592,10.0
282391,28.0
178995,0.0
216758,26.0
190590,10.0
126654,1.0
131182,0.0
129927,246.0
74112,13.0
328845,64.0
100302,85.0
39354,2.0
256727,40.0
277620,589.0
247767,56569.0
287622,311.0
327092,5.0
107453,192.0
171607,15.0
213190,7.0
201493,31.0
81879,13.0
28953,7.0
224284,79.0
221750,14.0
372,2.0
240949,27.0
314878,72.0
42443,1.0
267324,193.0
259021,17.0
269567,4941.0
215061,1.0
139863,60.0
251,2.0
37616,257.0
267825,30.0
216660,340.0
18875,1.0
58101,164.0
90512,140.0
87242,77.0
11152,161.0
227574,34.0
216979,13.0
148019,6.0
304026,40.0
260686,3.0
322476,4.0
62382,6.0
192599,9.0
140685,23.0
117770,19.0
317478,1.0
109996,32.0
96431,24.0
24223,23.0
289902,23.0
213876,8.0
130698,389.0
45432,93.0
246325,295.0
68539,7.0
112668,19.0
264941,497.0
31720,3.0
192842,78.0
164620,10.0
161553,3.0
75973,37.0
175649,71.0
254616,144.0
201320,44.0
277169,177.0
24756,5.0
166400,1.0
120226,6.0
127706,74.0
219137,21.0
295204,86.0
201900,6.0
295850,7.0
176322,98.0
271808,38.0
7719,238.0
245495,2.0
167838,25.0
156118,10.0
260474,18.0
84547,8.0
138093,6.0
240161,30.0
36628,62.0
34094,479.0
172288,829.0
319328,41.0
278042,1.0
195858,3.0
160000,28.0
225213,5.0
91800,2.0
152098,5.0
294869,83.0
109666,66.0
137015,71.0
210068,72.0
74612,73.0
192654,4.0
112858,3.0
64928,29.0
17644,80.0
319001,452.0
263274,456.0
191132,4.0
306958,900.0
152883,1576.0
291937,913.0
68140,2.0
303253,40.0
273109,408.0
240397,11.0
199666,7.0
145478,47.0
9198,3.0
92029,109.0
316213,460.0
552,0.0
1305,10.0
267265,3.0
17280,165.0
326443,10.0
288931,97.0
288330,20.0
103754,13.0
83303,7.0
300619,17.0
181426,7.0
77756,7.0
36288,120.0
115571,19.0
104844,18.0
173329,106.0
183621,10.0
220430,10.0
83578,245.0
313727,98.0
283877,7.0
173637,12718.0
120405,31.0
72574,24.0
217196,1.0
281203,2.0
44257,7.0
242959,97.0
312975,54.0
154257,272.0
166220,284.0
112575,2.0
256858,253.0
122607,761.0
109642,5.0
219821,13.0
162523,11.0
255945,47.0
126477,55.0
279218,2.0
11070,55.0
151236,2.0
70340,9.0
5681,19.0
292,1977.0
204301,106.0
161589,44.0
217128,5.0
65442,11.0
264967,1.0
219692,9.0
282096,1267.0
189617,14.0
129373,774.0
280843,9079.0
9670,42.0
107876,38.0
54433,6.0
224756,12.0
90208,7.0
320632,73.0
319834,1.0
198857,244.0
181909,74.0
32946,670.0
89512,165.0
49000,13.0
303430,159.0
179408,139.0
196508,43.0
25083,33.0
218818,300.0
210379,3.0
102552,160.0
305699,13.0
163621,129.0
208434,7.0
277334,3137.0
264753,4.0
134032,1.0
21481,135.0
87995,53.0
258022,31.0
95775,35.0
59955,948.0
3158,9.0
77861,15.0
1404,10.0
257443,3523.0
104974,7542.0
8020,50.0
123532,7.0
284040,43.0
13416,20.0
275979,9.0
174082,156.0
146388,19.0
8577,180.0
316724,7.0
280403,16.0
221236,344.0
23755,161.0
34697,151.0
238674,537.0
315349,13.0
194980,5.0
219670,13.0
28448,95.0
245010,27.0
209956,34.0
206153,121.0
101427,5.0
191780,28.0
45538,15.0
255426,32.0
17694,7.0
259273,1735.0
90018,707.0
138032,27.0
198365,16.0
134315,17.0
67169,107.0
312822,112.0
19413,62.0
86009,489.0
156972,13.0
255864,16.0
170362,81.0
47585,17.0
60110,380.0
213174,10.0
77860,1.0
68158,0.0
264848,7723.0
46972,162.0
284563,15.0
29927,1138.0
198127,742.0
226984,34.0
235839,19.0
237611,29.0
216140,129.0
51690,83.0
278319,0.0
84907,154.0
52969,22.0
209948,17.0
276652,16.0
229864,68.0
50878,2763.0
232590,21.0
77732,41.0
126610,1886.0
29615,5.0
78173,4.0
232047,446.0
174084,5.0
30638,36.0
237180,82.0
185196,100.0
1481,48.0
312176,15.0
185468,5.0
30905,14.0
165209,106.0
49256,1.0
60470,1.0
105860,495.0
121620,7.0
32210,104.0
87861,25.0
54381,1201.0
322895,6.0
134992,64.0
18193,12.0
98865,32.0
184248,5.0
244985,4.0
294188,0.0
131189,59.0
73150,16.0
10609,4766.0
137447,33.0
80058,825.0
280047,5.0
80156,32.0
273188,216.0
224832,83.0
4777,12.0
149831,9.0
3892,47.0
215346,339.0
238975,1439.0
163928,4.0
29419,2.0
243795,31.0
2037,136.0
79820,26.0
111663,39.0
3913,613.0
10133,65.0
45128,223.0
283692,115.0
216342,8.0
47751,12.0
153527,3.0
249804,0.0
127517,14.0
55577,33.0
184250,15.0
15799,18.0
86721,32.0
274496,117.0
280836,28.0
63219,1.0
136822,110.0
225443,7.0
124743,12.0
11430,12.0
77714,90.0
15727,3.0
122524,57.0
14704,232.0
55148,5.0
46999,82.0
216720,9.0
112230,80.0
149277,143.0
115420,374.0
118729,3.0
16606,217.0
271596,58.0
134265,4.0
272245,15.0
16567,29.0
238546,19.0
86616,400.0
182409,648.0
212961,38.0
157016,151.0
231093,2.0
96894,247.0
271484,28.0
198941,40.0
85947,4.0
9865,12.0
267357,58.0
244124,1.0
30131,3.0
270181,5.0
128873,142.0
123239,39.0
312068,216.0
243582,22.0
169702,63.0
18894,1593.0
223382,1.0
158359,12.0
68430,10.0
269493,0.0
107361,67.0
41884,47.0
65506,81.0
53703,116.0
211993,72.0
283836,23.0
290527,5.0
193645,78.0
262567,19.0
278195,149.0
53482,1.0
127311,286.0
61858,3.0
287378,198.0
95254,43.0
267183,10.0
101571,1497.0
125541,42.0
233392,135.0
185466,40.0
247566,849.0
219583,101.0
16878,5.0
209793,30.0
25221,300.0
41521,2029.0
37939,37.0
221564,4.0
56807,5.0
257871,95.0
72619,4.0
218034,17.0
125462,14.0
298925,44.0
58539,9520.0
128794,24.0
10022,115.0
132336,45.0
268991,5.0
296601,272.0
305713,21.0
308500,9.0
64229,6.0
275944,264.0
185210,81.0
157196,2318.0
295849,5.0
242704,1150.0
135059,1328.0
138564,3.0
178839,20.0
190474,37.0
33992,78.0
322155,359.0
23771,21.0
323528,7.0
90885,2.0
277509,237.0
138408,236.0
49588,7.0
307097,5.0
305441,5.0
104638,30.0
15958,134.0
56439,7.0
78095,660.0
90945,6.0
126741,135.0
198609,41.0
150168,29.0
276571,147.0
121568,1.0
215993,597.0
16912,187.0
45335,11.0
21400,100.0
13908,63.0
161959,73.0
321073,8.0
104255,6.0
294877,4.0
179414,5.0
167267,1.0
134000,255.0
300399,5.0
60420,5.0
302513,3.0
248590,80.0
276291,11.0
24595,70.0
176376,4963.0
261551,3.0
18157,464.0
86125,6.0
193184,33.0
50584,90.0
178243,42.0
31722,18.0
93712,11.0
269936,117.0
100039,9.0
106207,4.0
232067,3.0
234140,12.0
12255,6.0
161851,378.0
290770,296.0
76452,71.0
192098,34.0
38190,3.0
237908,40.0
312013,22.0
73180,10.0
225172,20.0
176559,78.0
140873,45.0
177521,19.0
7880,178.0
201127,20.0
85951,2.0
97466,73.0
328147,14.0
182169,29.0
322910,81.0
307123,6.0
184182,28110.0
216169,191.0
36980,21.0
37757,23.0
263341,69.0
154091,9.0
108573,608.0
27411,2.0
153847,6.0
318387,24.0
320223,224.0
60951,72.0
187194,9.0
92819,8.0
125998,4.0
260808,3210.0
124096,126.0
241834,6.0
189999,29.0
218586,3.0
68032,112.0
205065,2539.0
322570,814.0
200821,90.0
211708,53.0
158623,29.0
95840,270.0
8141,6307.0
253124,162.0
66540,18.0
57457,2.0
191860,219.0
20883,67.0
167597,39.0
32626,1761.0
310248,4.0
261441,6.0
67570,11.0
265053,1.0
64615,27.0
184931,6.0
251685,728.0
196884,1174.0
298144,466.0
92147,157.0
180806,157.0
43398,20.0
123871,11.0
237656,3.0
99238,6.0
293968,16.0
47944,6.0
289742,22.0
179557,158.0
241605,5041.0
308415,59.0
231974,4.0
24243,81.0
269371,5.0
196941,1.0
17033,602.0
119587,1027.0
170814,825.0
37993,23.0
102319,885.0
193197,14.0
155566,970.0
126428,3.0
40800,53.0
279373,1988.0
215300,0.0
221493,104.0
280628,224.0
294086,29.0
225215,11.0
119291,2.0
206183,24.0
109531,17.0
156294,68.0
259386,39.0
124151,5.0
153532,2.0
93871,785.0
113766,78.0
183700,15.0
222193,11.0
325378,0.0
178315,105.0
94820,17.0
1792,1569.0
212889,93.0
204718,20.0
172241,6.0
318612,1069.0
162651,4.0
191882,809.0
110325,649.0
320952,38.0
207351,192.0
211159,36.0
252205,440.0
236899,232.0
71954,19.0
143406,9.0
82100,28.0
112712,11.0
73655,4.0
304014,3.0
65093,74.0
177534,0.0
202767,12.0
251491,34.0
321299,5.0
287045,6.0
229343,6.0
91792,9.0
321207,94.0
14356,133.0
157940,4.0
255087,1784.0
286679,0.0
101993,26.0
156857,3.0
144103,286.0
244314,1832.0
170948,28.0
223754,1.0
190452,75.0
184650,3.0
83564,3.0
157418,8.0
283291,6.0
119264,34.0
268563,0.0
271447,26.0
141695,5.0
77158,13.0
154788,60.0
138742,4.0
112459,55.0
268804,0.0
273159,289.0
31406,14657.0
282639,15.0
136419,61.0
320120,32.0
163732,282.0
127711,144.0
214203,32.0
286293,2.0
73435,112.0
165127,15.0
208594,6.0
98765,14.0
307049,9.0
111873,35.0
205557,21.0
90089,341.0
175981,4.0
4363,96.0
43517,174.0
264169,3.0
270067,141.0
179581,8.0
297956,86.0
57052,10.0
280355,8.0
54343,9.0
20613,160.0
60087,59.0
223639,34.0
212734,62.0
177453,3.0
91524,15.0
299800,6.0
126937,4.0
327102,37.0
37273,2.0
189522,10.0
185860,101.0
63728,11.0
71487,26.0
127433,860.0
290060,3.0
35492,74.0
198563,0.0
60422,19.0
194555,80.0
32263,12.0
213388,55.0
329802,18.0
47541,0.0
203548,23.0
201815,163.0
173764,14.0
328420,148.0
180396,15.0
230167,245.0
34066,0.0
47920,187.0
320925,59.0
256028,8.0
289637,9.0
107108,2.0
262905,66.0
108553,633.0
108452,1.0
134706,23.0
274816,8.0
100367,14.0
266228,36.0
34052,57.0
154835,558.0
231204,225.0
42851,2386.0
109211,8.0
84076,6.0
246218,35.0
28078,7.0
138036,67.0
3952,225.0
208367,552.0
302386,28.0
40469,7.0
4270,37.0
180977,59.0
4220,6.0
29279,42.0
244039,21.0
85561,51.0
177802,5.0
142389,10.0
329993,7.0
14642,0.0
184796,15.0
91286,62.0
151542,4.0
180130,7.0
213158,656.0
146978,23.0
176622,68.0
26987,31.0
63395,68.0
50228,13.0
190705,71.0
219925,0.0
29410,29.0
174168,11.0
188232,1151.0
24615,52.0
11988,99.0
214828,0.0
129696,244.0
285494,1.0
67204,13.0
206928,32.0
83700,5.0
189255,75.0
182143,85.0
299979,8.0
292196,4.0
91795,187.0
266728,6703.0
322031,2.0
38160,0.0
152813,25.0
19962,12.0
200504,272.0
234320,1.0
248336,1.0
318348,83.0
308866,200.0
319100,34.0
184355,63.0
199289,50.0
212962,3472.0
118957,4.0
133824,61.0
241502,15.0
252701,46.0
124874,20.0
189127,28.0
100055,427.0
244236,11.0
609,373.0
216412,85.0
311368,8.0
21455,119.0
169631,140.0
95201,28.0
241585,9.0
190543,62.0
153335,14.0
302853,20.0
311330,17.0
295789,76.0
297202,30.0
244288,5.0
189869,451.0
316026,2.0
78679,1.0
48342,50.0
241616,229.0
234569,52.0
254714,5.0
109473,60.0
116075,71.0
131360,225.0
317688,1838.0
200885,9.0
129277,158.0
43793,108.0
84816,22.0
145346,53.0
315551,6.0
46748,3.0
35008,3.0
257047,31.0
118067,157.0
231735,75.0
194959,38.0
234602,44.0
324680,16.0
126178,16.0
118592,41.0
113014,3.0
51843,8.0
266505,19.0
304336,7.0
273904,123.0
17634,79.0
139239,55.0
126817,63.0
23164,16.0
90747,71.0
96102,3.0
9973,28.0
294093,53.0
264789,20.0
206262,10.0
69309,3.0
32990,59.0
162801,123.0
272035,1.0
198966,92.0
205937,32.0
327260,565.0
61927,2983.0
63,90.0
229688,18.0
138848,52.0
187970,18.0
292132,44.0
108022,2.0
308755,11.0
38234,36.0
39187,14.0
99427,0.0
106421,1289.0
176305,106.0
103211,47.0
295869,359.0
169447,6.0
299250,98.0
218225,17.0
15254,14.0
257485,156.0
303402,19.0
89570,1.0
45968,13.0
36917,8.0
108417,34.0
118753,159.0
215936,376.0
134855,87.0
278988,2.0
129038,7.0
77002,38.0
184847,50.0
22705,40.0
329202,0.0
104789,260.0
51163,171.0
279835,17.0
229199,1.0
34591,25.0
93823,265.0
103729,2822.0
268267,24.0
91395,113.0
190382,242.0
145546,119.0
276177,4.0
249034,92.0
49494,1.0
209765,26.0
186593,11.0
138186,127.0
301435,17.0
106460,148.0
209108,43.0
35651,3490.0
110429,80.0
173767,17.0
122848,48.0
85932,2479.0
153548,12.0
2364,70.0
240076,9.0
13389,28.0
157892,17.0
61855,1234.0
250630,462.0
232857,351.0
175852,0.0
109782,217.0
177416,4.0
83610,39.0
115796,74.0
31512,11.0
180860,36.0
190503,724.0
188342,15.0
133191,376.0
185485,10.0
123145,5.0
287134,11.0
223880,2.0
246115,140.0
303334,37.0
170320,8.0
241565,1.0
168110,13.0
116833,19.0
115412,1532.0
326893,14.0
55915,1623.0
246541,37.0
9751,34.0
146672,134.0
90121,3.0
248523,7.0
133244,44.0
13169,76.0
258756,1.0
170297,90.0
81021,3.0
91857,63.0
182675,135.0
246562,294.0
291871,5.0
117188,24.0
22191,3.0
254375,187.0
54939,223.0
123765,64.0
299840,96.0
234008,0.0
27341,19.0
20825,2091.0
99443,4.0
32901,33.0
198819,658.0
119183,95.0
172092,1920.0
75500,6.0
46365,22.0
51228,284.0
76238,8.0
102337,9.0
46274,12.0
64213,14.0
194450,4.0
258489,31.0
241632,22.0
169228,216.0
119433,21.0
166940,1.0
263773,2.0
80895,2.0
77962,45.0
216769,179.0
220042,46.0
8618,17.0
297443,39.0
7023,93.0
57517,29.0
18503,122.0
255393,12.0
282955,146.0
46629,0.0
294148,24.0
102915,13.0
178640,5.0
268703,1081.0
66459,10.0
268722,47.0
117466,44.0
5213,26.0
317973,21.0
273691,81.0
11985,56.0
76960,227.0
52568,20.0
229882,19.0
224893,8.0
500,1285.0
76878,79.0
57720,4.0
171909,204.0
167231,27.0
297025,38.0
28747,8.0
55013,3.0
62703,129.0
242723,213.0
47280,17.0
77254,26.0
243913,12.0
12829,42.0
71292,16.0
263579,108.0
8151,11.0
148965,2.0
83076,152.0
58009,79.0
300589,2.0
30467,97.0
218963,8.0
6943,23.0
31700,24.0
188148,10.0
34544,28.0
245600,5.0
3818,5.0
291263,2450.0
198209,174.0
221954,1.0
174284,15.0
139689,10.0
268320,6.0
50358,0.0
193217,21.0
268122,78.0
244969,284.0
156191,2.0
65913,81.0
301587,2.0
126304,1724.0
145910,19.0
250363,9.0
260990,12.0
86121,28.0
123926,28.0
141901,926.0
74109,1.0
246572,36.0
42322,20.0
236863,1.0
13121,126.0
323697,6.0
136664,107.0
278822,789.0
218026,3120.0
86775,17.0
191636,30.0
187187,15.0
75540,5.0
242728,2.0
141175,3.0
189092,63.0
142417,3.0
84901,93.0
225809,11.0
177796,128.0
293179,61.0
307687,2.0
167579,6.0
295472,12.0
54623,9.0
71328,68.0
272367,105.0
217594,8.0
105048,27.0
68767,4.0
86883,56.0
205332,281.0
41756,4.0
160448,36.0
126586,2014.0
110250,1737.0
264253,110.0
74951,2.0
300764,8.0
286096,406.0
199372,98.0
200698,308.0
263905,25.0
267130,406.0
81417,50.0
45764,8.0
228866,6.0
273984,15.0
320659,42.0
23991,83.0
116096,14.0
245314,0.0
171962,26.0
82655,9.0
194986,163.0
270987,3.0
311404,75.0
75458,307.0
311954,74.0
3481,33.0
325875,7.0
168521,25.0
275185,9.0
207858,1701.0
303802,1.0
119966,21.0
92256,4.0
260573,2370.0
118330,18.0
210523,4.0
196050,39.0
317473,373.0
22065,256.0
128223,3.0
29880,77.0
157719,13.0
200653,2.0
241917,6.0
306059,1.0
217226,27.0
140602,30.0
30470,0.0
235251,11.0
63444,11.0
272781,38.0
99034,97.0
321019,12.0
56340,3.0
84698,239.0
9791,639.0
320180,128.0
86183,1619.0
317097,374.0
186737,220.0
238412,49.0
219201,31.0
11941,138.0
260973,1368.0
290189,47.0
163416,9524.0
224985,3.0
4709,45.0
272311,45.0
116168,387.0
142921,201.0
113751,574.0
229553,10.0
181018,10.0
189515,20.0
315066,38.0
163047,4.0
226820,36.0
162568,10.0
276015,106.0
81296,155.0
302442,268.0
160303,143.0
162505,391.0
64768,38.0
286491,14.0
130237,72.0
15313,23.0
146356,3.0
144278,9.0
218521,19.0
87987,75.0
218548,89.0
267044,4.0
227192,42.0
138284,431.0
50353,5.0
14065,810.0
124853,25.0
34050,4.0
21875,8.0
143223,15.0
150129,10.0
44302,17.0
142135,36.0
270348,32.0
134311,27.0
66621,32.0
54647,0.0
201481,12.0
330033,4.0
290092,55.0
25987,4.0
173240,1.0
61860,40.0
111601,11.0
126524,37.0
163788,53.0
212102,12.0
201492,18.0
5551,62.0
47935,1520.0
59088,255.0
40877,8.0
281104,17.0
106520,4.0
318122,11.0
113194,92.0
262696,54.0
172678,27.0
185331,73.0
149952,695.0
301939,264.0
301689,2.0
149661,262.0
292505,8.0
31629,19.0
127079,121.0
225725,33.0
322532,86.0
116451,86.0
93378,5.0
283749,206.0
6987,17.0
103956,3211.0
214463,1297.0
119114,1440.0
97939,136.0
130485,15.0
148252,27.0
140329,12.0
12962,23.0
232399,338.0
278168,19.0
287979,978.0
180503,17.0
315277,1308.0
192288,33.0
156732,64.0
198212,3.0
174963,97.0
225850,8.0
106996,278.0
43202,9.0
186723,839.0
162217,9.0
293348,18.0
50349,890.0
23896,4.0
74172,48.0
328037,104.0
43679,6.0
68235,8.0
283737,430.0
278273,41.0
124744,47.0
77561,8.0
270172,10.0
64747,1360.0
46094,68.0
1586,2.0
30269,131.0
244327,3.0
285181,27.0
96454,53.0
223764,51.0
101979,1.0
211041,33.0
262483,20.0
111156,9.0
317999,135.0
261688,20.0
302630,11.0
225299,592.0
23381,4.0
308742,2.0
108288,14.0
218557,9.0
281314,31.0
63332,369.0
230369,27.0
192939,24.0
120067,8.0
35700,23.0
111009,5.0
16233,3.0
191887,185.0
21598,148.0
89238,356.0
219790,41.0
11422,42.0
169370,26.0
173934,169.0
49735,4.0
178014,70.0
198387,21.0
282397,4.0
319480,2.0
200816,8476.0
142521,4484.0
264868,107.0
308458,210.0
306695,231.0
18740,34.0
135750,82.0
149539,11.0
189997,1.0
316197,5.0
159287,3581.0
71137,9.0
297850,34.0
120445,12.0
147616,9.0
317502,17.0
239393,2.0
54610,23.0
66396,21.0
67607,124.0
278487,3.0
182328,30.0
315110,116.0
92148,67.0
197145,6661.0
227448,25.0
129368,2.0
127967,401.0
307320,8.0
177445,29.0
40427,182.0
46326,7.0
149741,15.0
243942,12.0
198192,34.0
47092,57.0
315601,44.0
79193,7.0
126631,702.0
240480,485.0
46632,360.0
157775,283.0
312724,8.0
302979,1.0
268840,5.0
329485,15.0
325696,208.0
218255,82.0
183026,954.0
77622,11.0
228590,29.0
167650,38.0
32655,5.0
180109,12.0
239250,75.0
293699,18.0
242587,13.0
300496,13.0
10910,7.0
13508,23.0
115362,10.0
225040,76.0
275578,833.0
126305,26.0
246548,145.0
56084,3.0
97898,32.0
63694,3.0
217051,68.0
28643,4.0
37856,66.0
47819,2.0
71912,5.0
323277,394.0
328191,343.0
311422,667.0
164984,15.0
25184,0.0
23739,24.0
38228,16.0
290836,4.0
316065,4.0
211622,4.0
61945,13.0
229054,18.0
286698,4.0
204938,55.0
48669,413.0
280649,90.0
1681,1.0
71053,131.0
215480,41.0
4219,35.0
261967,64.0
240285,321.0
304428,76.0
7829,1.0
105908,12.0
231893,15.0
133711,13.0
7772,43.0
275980,114.0
63572,302.0
32640,177.0
231009,9.0
2387,16.0
248740,337.0
153929,37.0
28826,60.0
307042,183.0
166359,630.0
240185,4.0
40684,8.0
178755,394.0
295374,33.0
326478,10.0
197265,36.0
265151,159.0
99310,10410.0
271187,8.0
125341,50.0
206387,70.0
60612,1.0
242729,4073.0
160978,273.0
290396,14177.0
20815,12.0
35475,4.0
11784,1.0
141487,29.0
121654,7.0
28008,7.0
72690,131.0
32967,3.0
291975,7.0
34080,413.0
189657,2.0
68380,123.0
164658,21.0
92879,100.0
147053,1.0
103718,39.0
116077,79.0
134528,122.0
13287,18.0
149165,104.0
323470,11.0
249118,27.0
257024,16.0
253632,22.0
184870,0.0
277108,97.0
7478,7.0
51888,50.0
201854,116.0
103383,23.0
238061,66.0
326413,2.0
5486,2.0
85129,5.0
259400,378.0
224952,5.0
62968,5.0
278863,24.0
177216,24.0
64093,30.0
8144,4.0
198330,3028.0
252653,76.0
181058,14.0
249059,1.0
4875,94.0
213558,4.0
37529,42.0
297997,7042.0
163062,2.0
99282,1201.0
136625,7043.0
181125,34.0
59522,227.0
205658,12.0
181540,1795.0
114881,1.0
267698,4181.0
79478,71.0
180233,82.0
183027,134.0
73182,36.0
235887,104.0
164401,8.0
247633,1074.0
189665,4.0
241004,128.0
75071,23.0
251496,69.0
105351,4.0
8936,4.0
282563,5.0
196407,11.0
155213,6.0
201343,8.0
89310,2.0
265056,270.0
30366,2.0
4350,55.0
255780,6.0
295800,112.0
181121,6.0
233802,33.0
192143,337.0
136661,296.0
275448,99.0
236178,7.0
74202,97.0
20163,6.0
111845,2780.0
138572,7.0
2943,173.0
70580,2.0
61489,785.0
82141,22.0
253412,60.0
185713,12.0
158412,45.0
17960,86.0
253774,3.0
267097,8.0
147916,46.0
280045,0.0
148026,1.0
280616,156.0
64677,79.0
49672,58.0
34481,100.0
244358,4.0
187379,10.0
241359,554.0
136377,9.0
317758,1.0
5405,297.0
39847,34.0
72874,12.0
226918,10.0
165564,7.0
259978,3.0
283568,28.0
275532,49.0
261524,11.0
109906,35.0
66447,0.0
67614,14.0
126234,1.0
174914,20995.0
225083,53.0
242760,29.0
244910,163.0
130041,20.0
74669,22.0
151913,91.0
193118,6.0
7327,55.0
8266,21.0
131698,13.0
317718,7.0
277124,25.0
5161,4.0
30307,2.0
250569,365.0
129136,172.0
11077,319.0
243296,2.0
41805,8.0
199810,11730.0
122594,18.0
137393,20.0
199607,1829.0
150748,983.0
259104,4.0
143592,175.0
219730,41.0
236350,18.0
279789,0.0
79038,106.0
40538,1244.0
116035,13.0
289393,1.0
264513,70.0
182632,20.0
254160,8.0
50123,3.0
291377,1.0
200384,676.0
107657,12.0
273981,2037.0
139243,89.0
127773,3.0
41139,2.0
102652,92.0
34834,0.0
24353,8.0
271875,3.0
158481,1.0
48721,146.0
302613,13.0
280385,3.0
303500,51.0
150076,191.0
153330,5.0
250727,2440.0
35208,1.0
148905,52.0
61583,2.0
193174,58.0
242069,24.0
221256,1171.0
18682,622.0
320971,296.0
132662,16.0
168634,37.0
237105,24.0
311184,28.0
20469,178.0
83986,82.0
71473,234.0
107477,5.0
326359,275.0
165192,417.0
303648,8.0
69567,131.0
207688,4.0
234360,8.0
76711,183.0
138982,25.0
242641,5.0
12488,95.0
304415,93.0
129045,74.0
10958,238.0
169677,140.0
221971,113.0
178067,37.0
179276,21.0
262794,46.0
124791,6.0
230243,115.0
216181,38.0
114813,59.0
24449,336.0
307566,1575.0
280996,14.0
64274,4.0
122150,44.0
26131,13.0
25289,25.0
112088,213.0
80451,32.0
230953,19.0
154462,2.0
40175,122.0
186354,1.0
64214,6.0
75769,250.0
224612,9.0
63020,68.0
238986,23.0
78544,4.0
139364,541.0
286116,16.0
162867,12.0
27565,45.0
145060,100.0
311891,170.0
172591,19.0
316779,16.0
238389,1.0
289228,12.0
119283,21.0
73503,6.0
321187,535.0
303768,18.0
41328,9.0
166040,0.0
113618,43.0
78125,75.0
238572,13.0
146696,1757.0
103156,11938.0
155037,39.0
110483,245.0
62874,39.0
101040,18.0
161858,39.0
34876,3.0
194345,288.0
150501,141.0
153342,20.0
167036,10.0
66206,98.0
260274,3.0
241624,91.0
62625,18.0
96069,29.0
327830,153.0
113253,2906.0
264294,877.0
2344,37.0
117580,13998.0
216690,101.0
42844,9.0
306861,4.0
133418,76.0
121636,415.0
105676,53.0
302354,14.0
192453,14.0
197657,14.0
223688,197.0
254462,36.0
149262,32.0
126802,18.0
74797,2781.0
159778,9.0
214887,9.0
119427,7.0
21146,49.0
147764,35.0
248773,398.0
173284,0.0
95866,2.0
310624,62.0
125918,14.0
304229,4.0
121357,393.0
103686,61.0
21328,10.0
172934,29.0
139317,4116.0
99518,318.0
42792,325.0
108227,99.0
87144,34.0
311399,6.0
295904,11.0
329420,65.0
27892,13.0
148932,1.0
222915,2426.0
258651,282.0
137900,280.0
287726,18.0
209570,28.0
195100,13.0
165963,1.0
181563,79.0
40564,5.0
163665,320.0
138018,117.0
314268,8.0
98606,5.0
172270,8.0
31621,45.0
61826,2.0
180393,4.0
30533,90.0
138263,57.0
57208,6.0
236622,89.0
186474,3557.0
13276,11.0
183526,4.0
245996,29.0
326456,2.0
86123,2.0
197898,441.0
94867,22.0
296222,12.0
127453,43.0
158020,3.0
16411,54.0
94491,23.0
100835,37.0
246353,34.0
135301,20.0
60805,317.0
88423,40.0
263724,5.0
116995,26.0
11271,135.0
262845,3.0
164667,16.0
95230,35.0
256250,2.0
16183,20.0
305482,216.0
285087,11.0
93916,11.0
40317,48.0
276406,9.0
326644,949.0
173841,159.0
231181,3.0
179589,71.0
64281,41.0
89515,43.0
146646,8.0
216753,135.0
78451,10.0
230246,6.0
39758,24.0
190349,17.0
320015,12.0
223854,34.0
135027,1857.0
132200,4.0
256133,20.0
266896,3983.0
101203,14.0
251202,2.0
311614,3.0
17372,41.0
